4.1696e-01, 4.1331e-01
4.2364e-01, 4.1508e-01
4.2457e-01, 4.1619e-01
4.2267e-01, 4.1537e-01
4.2461e-01, 4.1694e-01
4.2148e-01, 4.1467e-01
4.1960e-01, 4.1292e-01
4.2524e-01, 4.1522e-01
4.2338e-01, 4.1608e-01
4.2369e-01, 4.1437e-01
4.2038e-01, 4.1305e-01
4.2456e-01, 4.1572e-01
4.2299e-01, 4.1368e-01
4.2739e-01, 4.1749e-01
4.1834e-01, 4.1211e-01
4.2085e-01, 4.1402e-01
4.2274e-01, 4.1448e-01
4.2282e-01, 4.1666e-01
4.2073e-01, 4.1292e-01
4.2341e-01, 4.1397e-01
4.2559e-01, 4.1663e-01
4.2674e-01, 4.1666e-01
4.2642e-01, 4.1696e-01
4.2062e-01, 4.1178e-01
4.2233e-01, 4.1478e-01
4.2036e-01, 4.1490e-01
4.3057e-01, 4.1766e-01
4.2206e-01, 4.1306e-01
4.2272e-01, 4.1589e-01
4.2282e-01, 4.1623e-01
4.2379e-01, 4.1567e-01
4.2069e-01, 4.1392e-01
4.2317e-01, 4.1439e-01
4.1634e-01, 4.1361e-01
4.2161e-01, 4.1411e-01
4.2204e-01, 4.1434e-01
4.2424e-01, 4.1504e-01
4.2189e-01, 4.1510e-01
4.2586e-01, 4.1721e-01
4.2114e-01, 4.1294e-01
4.2132e-01, 4.1425e-01
4.1926e-01, 4.1419e-01
4.2916e-01, 4.1843e-01
4.2370e-01, 4.1517e-01
4.2197e-01, 4.1474e-01
4.2248e-01, 4.1567e-01
4.1906e-01, 4.1429e-01
4.2247e-01, 4.1511e-01
4.2215e-01, 4.1364e-01
4.2085e-01, 4.1407e-01
4.1998e-01, 4.1359e-01
4.2495e-01, 4.1567e-01
4.2188e-01, 4.1347e-01
4.2220e-01, 4.1447e-01
4.2666e-01, 4.1729e-01
4.2124e-01, 4.1553e-01
4.2279e-01, 4.1404e-01
4.2003e-01, 4.1220e-01
4.2545e-01, 4.1603e-01
4.2580e-01, 4.1625e-01
4.2435e-01, 4.1534e-01
4.2395e-01, 4.1560e-01
4.2114e-01, 4.1319e-01
4.2247e-01, 4.1521e-01
