4.2286e-01, 4.1466e-01
4.2031e-01, 4.1342e-01
4.1360e-01, 4.1152e-01
4.2439e-01, 4.1546e-01
4.1939e-01, 4.1334e-01
4.2257e-01, 4.1524e-01
4.2060e-01, 4.1482e-01
4.2061e-01, 4.1495e-01
4.2428e-01, 4.1498e-01
4.1770e-01, 4.1246e-01
4.1948e-01, 4.1301e-01
4.2036e-01, 4.1475e-01
4.2189e-01, 4.1585e-01
4.1950e-01, 4.1280e-01
4.1586e-01, 4.1291e-01
4.2516e-01, 4.1561e-01
4.2359e-01, 4.1566e-01
4.1942e-01, 4.1402e-01
4.2295e-01, 4.1448e-01
4.2231e-01, 4.1457e-01
4.2417e-01, 4.1638e-01
4.2034e-01, 4.1411e-01
4.2474e-01, 4.1645e-01
4.2442e-01, 4.1456e-01
4.1748e-01, 4.1441e-01
4.1901e-01, 4.1482e-01
4.2378e-01, 4.1375e-01
4.2089e-01, 4.1488e-01
4.2205e-01, 4.1477e-01
4.2348e-01, 4.1487e-01
4.2366e-01, 4.1418e-01
4.1926e-01, 4.1396e-01
4.1909e-01, 4.1333e-01
4.2206e-01, 4.1487e-01
4.2005e-01, 4.1376e-01
4.2378e-01, 4.1439e-01
4.2009e-01, 4.1365e-01
4.2194e-01, 4.1471e-01
4.2291e-01, 4.1540e-01
4.2224e-01, 4.1346e-01
4.1885e-01, 4.1441e-01
4.2373e-01, 4.1612e-01
4.1691e-01, 4.1264e-01
4.1859e-01, 4.1328e-01
4.2125e-01, 4.1432e-01
4.2312e-01, 4.1617e-01
4.1998e-01, 4.1352e-01
4.2319e-01, 4.1452e-01
4.2097e-01, 4.1507e-01
4.1774e-01, 4.1205e-01
4.2022e-01, 4.1320e-01
4.2270e-01, 4.1388e-01
4.2241e-01, 4.1572e-01
4.2385e-01, 4.1529e-01
4.2388e-01, 4.1620e-01
4.2042e-01, 4.1294e-01
4.1887e-01, 4.1364e-01
4.2021e-01, 4.1371e-01
4.2079e-01, 4.1413e-01
4.2314e-01, 4.1466e-01
4.2078e-01, 4.1301e-01
4.1932e-01, 4.1399e-01
4.2150e-01, 4.1527e-01
4.1743e-01, 4.1213e-01
4.2165e-01, 4.1540e-01
4.2253e-01, 4.1476e-01
4.2430e-01, 4.1719e-01
4.2369e-01, 4.1623e-01
