4.1936e-01, 4.1367e-01
4.1909e-01, 4.1162e-01
4.2002e-01, 4.1293e-01
4.1681e-01, 4.1203e-01
4.2098e-01, 4.1276e-01
4.1850e-01, 4.1327e-01
4.2347e-01, 4.1288e-01
4.1775e-01, 4.1275e-01
4.2088e-01, 4.1246e-01
4.2102e-01, 4.1187e-01
4.1669e-01, 4.1058e-01
4.1649e-01, 4.0995e-01
4.1862e-01, 4.1149e-01
4.1800e-01, 4.1220e-01
4.1862e-01, 4.1138e-01
4.1948e-01, 4.1182e-01
4.2062e-01, 4.1288e-01
4.1632e-01, 4.1134e-01
4.2048e-01, 4.1275e-01
4.2329e-01, 4.1300e-01
4.2220e-01, 4.1424e-01
4.2331e-01, 4.1463e-01
4.2012e-01, 4.1069e-01
4.1731e-01, 4.1175e-01
4.1877e-01, 4.1308e-01
4.2043e-01, 4.1294e-01
4.1600e-01, 4.1041e-01
4.1911e-01, 4.1335e-01
4.1492e-01, 4.1022e-01
4.2236e-01, 4.1375e-01
4.1992e-01, 4.1267e-01
4.2739e-01, 4.1576e-01
4.1682e-01, 4.1298e-01
4.2067e-01, 4.1426e-01
4.1903e-01, 4.1193e-01
4.1775e-01, 4.1261e-01
4.2061e-01, 4.1261e-01
4.2314e-01, 4.1350e-01
4.1961e-01, 4.1320e-01
4.1828e-01, 4.1252e-01
4.1917e-01, 4.1039e-01
4.1519e-01, 4.1220e-01
4.2071e-01, 4.1283e-01
4.1922e-01, 4.1280e-01
4.1777e-01, 4.1261e-01
4.1942e-01, 4.1260e-01
4.2060e-01, 4.1196e-01
4.2132e-01, 4.1406e-01
4.1508e-01, 4.0945e-01
4.1898e-01, 4.1349e-01
4.2101e-01, 4.1356e-01
4.1995e-01, 4.1254e-01
4.2087e-01, 4.1290e-01
4.1881e-01, 4.1479e-01
4.2039e-01, 4.1310e-01
4.1550e-01, 4.1012e-01
4.1945e-01, 4.1285e-01
4.1611e-01, 4.1129e-01
4.1769e-01, 4.1177e-01
4.2049e-01, 4.1283e-01
4.1831e-01, 4.1218e-01
4.2181e-01, 4.1309e-01
4.1918e-01, 4.1198e-01
4.2153e-01, 4.1378e-01
4.1852e-01, 4.1291e-01
4.1909e-01, 4.1237e-01
4.1738e-01, 4.1262e-01
4.2207e-01, 4.1524e-01
4.1759e-01, 4.1215e-01
4.1660e-01, 4.1198e-01
4.1406e-01, 4.1047e-01
4.2076e-01, 4.1316e-01
4.1686e-01, 4.1154e-01
4.1810e-01, 4.1127e-01
4.2189e-01, 4.1367e-01
4.1730e-01, 4.1281e-01
4.2237e-01, 4.1366e-01
4.1846e-01, 4.1187e-01
4.2025e-01, 4.1307e-01
4.1740e-01, 4.1272e-01
4.2169e-01, 4.1287e-01
4.2150e-01, 4.1314e-01
4.2024e-01, 4.1292e-01
4.1978e-01, 4.1204e-01
4.1630e-01, 4.1107e-01
4.2264e-01, 4.1442e-01
4.1954e-01, 4.1310e-01
4.1727e-01, 4.1312e-01
4.2197e-01, 4.1510e-01
4.2203e-01, 4.1217e-01
4.1694e-01, 4.1167e-01
4.2027e-01, 4.1371e-01
4.2133e-01, 4.1348e-01
4.1755e-01, 4.1109e-01
4.1572e-01, 4.1115e-01
4.2061e-01, 4.1246e-01
4.2031e-01, 4.1295e-01
4.2077e-01, 4.1224e-01
4.1939e-01, 4.1175e-01
4.2296e-01, 4.1439e-01
4.1454e-01, 4.1155e-01
4.2229e-01, 4.1430e-01
4.1976e-01, 4.1247e-01
4.1515e-01, 4.1094e-01
4.2185e-01, 4.1230e-01
4.2094e-01, 4.1459e-01
4.2051e-01, 4.1205e-01
4.1907e-01, 4.1073e-01
4.2123e-01, 4.1325e-01
4.1938e-01, 4.1265e-01
4.1979e-01, 4.1173e-01
4.1863e-01, 4.1156e-01
4.2013e-01, 4.1288e-01
4.2105e-01, 4.1306e-01
4.2139e-01, 4.1441e-01
4.2148e-01, 4.1329e-01
4.2071e-01, 4.1475e-01
4.1573e-01, 4.0987e-01
4.1759e-01, 4.1241e-01
4.1986e-01, 4.1175e-01
4.1697e-01, 4.1168e-01
4.2084e-01, 4.1365e-01
4.1258e-01, 4.0907e-01
4.1549e-01, 4.1025e-01
4.1706e-01, 4.1006e-01
4.1935e-01, 4.1209e-01
4.2117e-01, 4.1278e-01
4.2038e-01, 4.1167e-01
4.1958e-01, 4.1182e-01
4.2065e-01, 4.1159e-01
4.2317e-01, 4.1508e-01
4.1952e-01, 4.1310e-01
4.1508e-01, 4.1071e-01
4.1949e-01, 4.1270e-01
4.1944e-01, 4.1241e-01
4.1828e-01, 4.1165e-01
4.1513e-01, 4.1021e-01
4.2056e-01, 4.1459e-01
4.2058e-01, 4.1312e-01
4.1868e-01, 4.1192e-01
4.2055e-01, 4.1204e-01
4.2211e-01, 4.1297e-01
4.1980e-01, 4.1338e-01
4.1809e-01, 4.0979e-01
4.1912e-01, 4.1212e-01
4.1681e-01, 4.1119e-01
4.1727e-01, 4.1105e-01
4.1558e-01, 4.1025e-01
4.1741e-01, 4.1103e-01
4.1838e-01, 4.1224e-01
4.2024e-01, 4.1152e-01
4.1447e-01, 4.1003e-01
4.1411e-01, 4.0794e-01
4.1621e-01, 4.1149e-01
4.2017e-01, 4.1258e-01
4.1747e-01, 4.1148e-01
4.2301e-01, 4.1282e-01
4.1964e-01, 4.1222e-01
4.1986e-01, 4.1325e-01
4.1944e-01, 4.1376e-01
4.2098e-01, 4.1373e-01
4.1624e-01, 4.1205e-01
4.1935e-01, 4.1221e-01
4.1768e-01, 4.1201e-01
4.1772e-01, 4.1325e-01
4.1956e-01, 4.1223e-01
4.1780e-01, 4.0994e-01
4.2285e-01, 4.1419e-01
4.1726e-01, 4.1110e-01
4.1707e-01, 4.1119e-01
4.1824e-01, 4.1186e-01
4.1605e-01, 4.1121e-01
4.2021e-01, 4.1145e-01
4.2144e-01, 4.1278e-01
4.2105e-01, 4.1372e-01
4.2096e-01, 4.1274e-01
4.1925e-01, 4.1255e-01
4.2063e-01, 4.1263e-01
4.2037e-01, 4.1294e-01
4.1560e-01, 4.1077e-01
4.2276e-01, 4.1398e-01
4.1910e-01, 4.1251e-01
4.1850e-01, 4.1195e-01
4.2079e-01, 4.1229e-01
4.1968e-01, 4.1152e-01
4.2249e-01, 4.1431e-01
4.1728e-01, 4.0948e-01
4.1689e-01, 4.1147e-01
4.1578e-01, 4.1020e-01
4.1951e-01, 4.1244e-01
4.2419e-01, 4.1361e-01
4.2211e-01, 4.1349e-01
4.1574e-01, 4.1104e-01
4.1867e-01, 4.1291e-01
4.2085e-01, 4.1373e-01
4.1835e-01, 4.1137e-01
4.1589e-01, 4.1228e-01
4.1646e-01, 4.0980e-01
4.2037e-01, 4.1271e-01
4.1894e-01, 4.1250e-01
4.1702e-01, 4.1133e-01
4.1563e-01, 4.1135e-01
4.1745e-01, 4.1082e-01
4.2013e-01, 4.1221e-01
4.1619e-01, 4.1021e-01
4.1640e-01, 4.1074e-01
4.1724e-01, 4.1023e-01
4.2049e-01, 4.1306e-01
4.1813e-01, 4.1299e-01
4.1925e-01, 4.1297e-01
4.1946e-01, 4.1188e-01
4.1963e-01, 4.1230e-01
4.1796e-01, 4.1169e-01
4.1798e-01, 4.1279e-01
4.1972e-01, 4.1180e-01
4.1839e-01, 4.1078e-01
4.1763e-01, 4.1029e-01
4.1359e-01, 4.0817e-01
4.1633e-01, 4.1153e-01
4.2209e-01, 4.1250e-01
4.1657e-01, 4.0910e-01
4.1944e-01, 4.1256e-01
4.1792e-01, 4.1138e-01
4.2051e-01, 4.1183e-01
4.1442e-01, 4.0972e-01
4.1789e-01, 4.1316e-01
4.1783e-01, 4.1215e-01
4.2032e-01, 4.1298e-01
4.1807e-01, 4.1211e-01
4.1938e-01, 4.1332e-01
4.1808e-01, 4.1048e-01
4.1318e-01, 4.0959e-01
4.1702e-01, 4.1066e-01
4.1776e-01, 4.1207e-01
4.1735e-01, 4.1086e-01
4.2169e-01, 4.1246e-01
4.1787e-01, 4.1145e-01
4.1801e-01, 4.1278e-01
4.1547e-01, 4.1075e-01
4.1882e-01, 4.1237e-01
4.1827e-01, 4.1106e-01
4.1695e-01, 4.1206e-01
4.1606e-01, 4.1195e-01
4.1722e-01, 4.0829e-01
4.1931e-01, 4.1116e-01
4.1763e-01, 4.1181e-01
4.1205e-01, 4.1027e-01
4.1700e-01, 4.1150e-01
4.2160e-01, 4.1294e-01
4.1745e-01, 4.1109e-01
4.1481e-01, 4.0876e-01
4.1852e-01, 4.1165e-01
4.1752e-01, 4.1091e-01
4.1665e-01, 4.0967e-01
4.2000e-01, 4.1259e-01
4.1956e-01, 4.1164e-01
4.1573e-01, 4.1073e-01
4.1695e-01, 4.1113e-01
4.1225e-01, 4.0994e-01
4.1370e-01, 4.1039e-01
4.1588e-01, 4.1020e-01
4.1594e-01, 4.1027e-01
4.2176e-01, 4.1337e-01
4.1819e-01, 4.1202e-01
4.2198e-01, 4.1273e-01
4.1464e-01, 4.0837e-01
4.1890e-01, 4.1163e-01
4.1749e-01, 4.1166e-01
4.1846e-01, 4.1252e-01
4.1579e-01, 4.1071e-01
4.2459e-01, 4.1310e-01
4.1711e-01, 4.1257e-01
4.1570e-01, 4.1187e-01
4.1775e-01, 4.1165e-01
4.1741e-01, 4.1142e-01
4.1984e-01, 4.1198e-01
4.1929e-01, 4.1188e-01
4.1742e-01, 4.1062e-01
4.1372e-01, 4.1037e-01
4.1607e-01, 4.0994e-01
4.1714e-01, 4.0931e-01
4.1639e-01, 4.1046e-01
4.1171e-01, 4.0812e-01
4.1566e-01, 4.0875e-01
4.1360e-01, 4.1038e-01
4.1644e-01, 4.1019e-01
4.1450e-01, 4.1081e-01
4.1910e-01, 4.1086e-01
4.1705e-01, 4.1169e-01
4.1610e-01, 4.0986e-01
4.2070e-01, 4.1246e-01
4.1272e-01, 4.0918e-01
4.1465e-01, 4.1100e-01
4.1415e-01, 4.0958e-01
4.1654e-01, 4.0921e-01
4.1698e-01, 4.1162e-01
4.1648e-01, 4.1063e-01
3.9116e-01, 4.0154e-01
3.4693e-01, 3.8384e-01
3.4997e-01, 3.8397e-01
3.6753e-01, 3.9127e-01
3.8364e-01, 3.9815e-01
3.7789e-01, 3.9493e-01
3.6189e-01, 3.8899e-01
3.5304e-01, 3.8648e-01
3.6026e-01, 3.9012e-01
3.5402e-01, 3.8562e-01
3.2000e-01, 3.7132e-01
3.1879e-01, 3.7224e-01
3.1198e-01, 3.7095e-01
3.0188e-01, 3.6487e-01
2.9930e-01, 3.6418e-01
2.8916e-01, 3.5942e-01
2.8531e-01, 3.5989e-01
2.8831e-01, 3.6019e-01
2.9706e-01, 3.6128e-01
2.9224e-01, 3.6159e-01
2.9196e-01, 3.6244e-01
2.9867e-01, 3.6293e-01
3.0074e-01, 3.6365e-01
2.8556e-01, 3.5876e-01
2.8796e-01, 3.5964e-01
2.8970e-01, 3.5956e-01
2.8579e-01, 3.5677e-01
2.8550e-01, 3.5749e-01
2.8402e-01, 3.5783e-01
2.8324e-01, 3.5773e-01
2.8665e-01, 3.5716e-01
2.8286e-01, 3.5569e-01
2.7228e-01, 3.5385e-01
2.7195e-01, 3.5206e-01
2.7649e-01, 3.5407e-01
2.7318e-01, 3.5203e-01
2.6933e-01, 3.5237e-01
2.6963e-01, 3.5227e-01
2.7384e-01, 3.5114e-01
2.7316e-01, 3.5266e-01
2.7332e-01, 3.5290e-01
2.6904e-01, 3.5141e-01
2.6817e-01, 3.4967e-01
2.6935e-01, 3.4922e-01
2.6718e-01, 3.4993e-01
2.6297e-01, 3.4800e-01
2.6732e-01, 3.4960e-01
2.6352e-01, 3.4804e-01
2.6238e-01, 3.4709e-01
2.6269e-01, 3.4888e-01
2.6200e-01, 3.4799e-01
2.6458e-01, 3.4922e-01
2.6302e-01, 3.4722e-01
2.6125e-01, 3.4764e-01
2.6280e-01, 3.4963e-01
2.6217e-01, 3.4714e-01
2.6024e-01, 3.4489e-01
2.5927e-01, 3.4673e-01
2.6083e-01, 3.4783e-01
2.5621e-01, 3.4377e-01
2.5966e-01, 3.4485e-01
2.5664e-01, 3.4403e-01
2.5440e-01, 3.4588e-01
2.5446e-01, 3.4332e-01
2.5865e-01, 3.4362e-01
2.5527e-01, 3.4569e-01
2.5629e-01, 3.4676e-01
2.5978e-01, 3.4464e-01
2.5910e-01, 3.4387e-01
2.5671e-01, 3.4553e-01
2.6036e-01, 3.4588e-01
2.5541e-01, 3.4482e-01
2.5447e-01, 3.4183e-01
2.5548e-01, 3.4456e-01
2.6017e-01, 3.4597e-01
2.5861e-01, 3.4720e-01
2.5958e-01, 3.4377e-01
2.6245e-01, 3.4499e-01
2.5517e-01, 3.4420e-01
2.5621e-01, 3.4512e-01
2.6244e-01, 3.4477e-01
2.5551e-01, 3.4329e-01
2.5840e-01, 3.4606e-01
2.5774e-01, 3.4572e-01
2.6190e-01, 3.4534e-01
2.5829e-01, 3.4277e-01
2.5857e-01, 3.4493e-01
2.5900e-01, 3.4508e-01
2.5929e-01, 3.4502e-01
2.5697e-01, 3.4116e-01
2.5364e-01, 3.4135e-01
2.5469e-01, 3.4398e-01
2.5796e-01, 3.4198e-01
2.5655e-01, 3.4070e-01
2.5709e-01, 3.4289e-01
2.6035e-01, 3.4590e-01
2.6118e-01, 3.4317e-01
2.6062e-01, 3.4113e-01
2.6073e-01, 3.4395e-01
2.5542e-01, 3.4257e-01
2.6242e-01, 3.4303e-01
2.6120e-01, 3.4232e-01
2.5919e-01, 3.4055e-01
2.6092e-01, 3.4206e-01
2.6228e-01, 3.4442e-01
2.5775e-01, 3.4153e-01
2.6070e-01, 3.4026e-01
2.5739e-01, 3.4088e-01
2.5609e-01, 3.4215e-01
2.6320e-01, 3.4030e-01
2.5904e-01, 3.4083e-01
2.6260e-01, 3.4336e-01
2.5794e-01, 3.3976e-01
2.6168e-01, 3.4273e-01
2.6235e-01, 3.4086e-01
2.5980e-01, 3.4139e-01
2.5655e-01, 3.4196e-01
2.5815e-01, 3.3843e-01
2.6063e-01, 3.4027e-01
2.6078e-01, 3.4031e-01
2.5904e-01, 3.4077e-01
2.6090e-01, 3.3971e-01
2.6166e-01, 3.3949e-01
2.6373e-01, 3.4199e-01
2.5964e-01, 3.4031e-01
2.5995e-01, 3.3943e-01
2.6418e-01, 3.4249e-01
2.6767e-01, 3.4063e-01
2.6310e-01, 3.4108e-01
2.6518e-01, 3.4173e-01
2.6398e-01, 3.3919e-01
2.6307e-01, 3.3871e-01
2.6180e-01, 3.3926e-01
2.6027e-01, 3.3964e-01
2.6196e-01, 3.3980e-01
2.6189e-01, 3.3688e-01
2.6370e-01, 3.4155e-01
2.6424e-01, 3.4046e-01
2.6619e-01, 3.3953e-01
2.6735e-01, 3.3903e-01
2.6506e-01, 3.3899e-01
2.6537e-01, 3.4010e-01
2.6769e-01, 3.3963e-01
2.6514e-01, 3.3713e-01
2.6213e-01, 3.3699e-01
2.6390e-01, 3.3971e-01
2.6432e-01, 3.3867e-01
2.6762e-01, 3.3715e-01
2.6511e-01, 3.3576e-01
2.6436e-01, 3.3780e-01
2.6526e-01, 3.3733e-01
2.6526e-01, 3.3585e-01
2.6639e-01, 3.3574e-01
2.6687e-01, 3.3943e-01
2.6422e-01, 3.3759e-01
2.6832e-01, 3.3807e-01
2.6787e-01, 3.3530e-01
2.6759e-01, 3.3757e-01
2.6970e-01, 3.4020e-01
2.6670e-01, 3.3727e-01
2.6716e-01, 3.3669e-01
2.6350e-01, 3.3495e-01
2.6854e-01, 3.3857e-01
2.7083e-01, 3.3559e-01
2.6710e-01, 3.3421e-01
2.6826e-01, 3.3595e-01
2.6651e-01, 3.3725e-01
2.6738e-01, 3.3343e-01
2.6932e-01, 3.3399e-01
2.6956e-01, 3.3469e-01
2.7064e-01, 3.3796e-01
2.7166e-01, 3.3690e-01
2.6879e-01, 3.3358e-01
2.7258e-01, 3.3378e-01
2.6783e-01, 3.3327e-01
2.6861e-01, 3.3336e-01
2.7135e-01, 3.3317e-01
2.6985e-01, 3.3311e-01
2.7304e-01, 3.3548e-01
2.6932e-01, 3.3647e-01
2.7502e-01, 3.3459e-01
2.6936e-01, 3.3301e-01
2.6807e-01, 3.3321e-01
2.7051e-01, 3.3622e-01
2.7044e-01, 3.3322e-01
2.7273e-01, 3.3272e-01
2.7352e-01, 3.3396e-01
2.7053e-01, 3.3528e-01
2.7415e-01, 3.3361e-01
2.7576e-01, 3.3294e-01
2.7265e-01, 3.3132e-01
2.7301e-01, 3.3492e-01
2.7439e-01, 3.3358e-01
2.7610e-01, 3.3248e-01
2.7170e-01, 3.3183e-01
2.7428e-01, 3.3350e-01
2.7415e-01, 3.3314e-01
2.7674e-01, 3.3242e-01
2.7503e-01, 3.3343e-01
2.7188e-01, 3.3247e-01
2.7421e-01, 3.3325e-01
2.7626e-01, 3.3168e-01
2.7637e-01, 3.2928e-01
2.7334e-01, 3.2979e-01
2.7614e-01, 3.3394e-01
2.7537e-01, 3.3033e-01
2.7994e-01, 3.2914e-01
2.7445e-01, 3.2921e-01
2.7817e-01, 3.3313e-01
2.7984e-01, 3.3173e-01
2.8159e-01, 3.3084e-01
2.7774e-01, 3.3074e-01
2.8195e-01, 3.3386e-01
2.8237e-01, 3.3253e-01
2.8010e-01, 3.3050e-01
2.7594e-01, 3.2860e-01
2.7929e-01, 3.3295e-01
2.7906e-01, 3.2871e-01
2.8034e-01, 3.2872e-01
2.8107e-01, 3.2951e-01
2.8099e-01, 3.3023e-01
2.8147e-01, 3.2998e-01
2.8544e-01, 3.2993e-01
2.8324e-01, 3.2819e-01
2.8301e-01, 3.2963e-01
2.8519e-01, 3.3194e-01
2.8179e-01, 3.2762e-01
2.8175e-01, 3.2644e-01
2.8571e-01, 3.3069e-01
2.8632e-01, 3.3156e-01
2.8604e-01, 3.2795e-01
2.8763e-01, 3.2613e-01
2.8327e-01, 3.2766e-01
2.8401e-01, 3.2916e-01
2.8425e-01, 3.2665e-01
2.8811e-01, 3.2610e-01
2.8226e-01, 3.2541e-01
2.8649e-01, 3.2782e-01
2.8435e-01, 3.2345e-01
2.9063e-01, 3.2675e-01
2.8598e-01, 3.2597e-01
